r,alcubierre,natario
1.4248496993987976,0.00020403927789559227,0.1313096944727618
1.4308617234468937,0.0001809272740161305,0.12907453230933189
1.43687374749499,0.00016043280051513574,0.12686824572853736
1.442885771543086,0.0001422595009953518,0.12469065739885422
1.4488977955911824,0.00012614455329693666,0.12254158685617521
1.4549098196392785,0.00011185487902917415,0.1204208506093072
1.4609218436873748,9.918378067272223e-05,0.11832826224473832
1.4669338677354709,8.794795820888342e-05,0.11626363253064356
1.4729458917835672,7.798486259120858e-05,0.11422676952009492
1.4789579158316633,6.915034814370757e-05,0.11221747865344939
1.4849699398797596,6.131659021337967e-05,0.11023556285988043
1.4909819639278556,5.437023817675868e-05,0.10828082265802896
1.496993987975952,4.821077725803841e-05,0.10635305625574207
1.503006012024048,4.274907559401654e-05,0.1044520596488759
1.5090180360721444,3.79060956341404e-05,0.1025776267191341
1.5150300601202404,3.361175131583396e-05,0.10072954933091947
1.5210420841683367,2.9803894544392562e-05,0.09890761742717256
1.5270541082164328,2.6427416365855293e-05,0.09711161912417618
1.5330661322645291,2.343344986578337e-05,0.0953413408053019
1.5390781563126252,2.077866329231137e-05,0.09359656721367897
1.5450901803607213,1.8424633198634278e-05,0.0918770815437643
1.5511022044088176,1.6337288553892687e-05,0.0901826655317946
1.5571142284569137,1.4486417791713348e-05,0.08851309954510263
1.56312625250501,1.2845231675934115e-05,0.08686816267027894
1.5691382765531061,1.1389975665567191e-05,0.0852476328001641
1.5751503006012024,1.0099586176926201e-05,0.08365128671965397
1.5811623246492985,8.955385773281304e-06,0.08207890019030484
1.5871743486973948,7.940812875567127e-06,0.08053024803372291
1.593186372745491,7.041182085658871e-06,0.07900510421372663
1.5991983967935872,6.2434716555451595e-06,0.07750324191726808
1.6052104208416833,5.536135029022742e-06,0.0760244336341037
1.6112224448897796,4.90893373026001e-06,0.07456845123520195
1.6172344689378757,4.352789180441906e-06,0.07313506604988015
1.623246492985972,3.859651300376417e-06,0.07172404894166001
1.629258517034068,3.422381997084063e-06,0.07033517038283514
1.6352705410821644,3.0346518486077353e-06,0.06896820052774186
1.6412825651302605,2.690848492571662e-06,0.06762290928472847
1.6472945891783568,2.385995392272585e-06,0.06629906638681558
1.653306613226453,2.115679805465135e-06,0.06499644146104422
1.659318637274549,1.8759889128978968e-06,0.06371480409650608
1.6653306613226453,1.6634531826170422e-06,0.062453923911053574
1.6713426853707414,1.474996150082315e-06,0.06121357061668659
1.6773547094188377,1.3078898877319534e-06,0.0599935140836135
1.6833667334669338,1.1597155192345222e-06,0.05879352440298629
1.68937875751503,1.0283282068848411e-06,0.05761337194830774
1.6953907815631262,9.118261053827078e-07,0.05645282743551223
1.7014028056112225,8.085228334087992e-07,0.05531166198171961
1.7074148296593186,7.169230630954172e-07,0.05418964716266469
1.7134268537074149,6.357008755068899e-07,0.053086555068803255
1.719438877755511,5.636805679920209e-07,0.05200215836009829
1.7254509018036073,4.998196359083411e-07,0.05093623031948894
1.7314629258517034,4.4319368241518585e-07,0.049888544905046475
1.7374749498997997,3.929830377881898e-07,0.048858876800821405
1.7434869739478958,3.484608947433307e-07,0.04784700146638712
1.749498997995992,3.089827876859483e-07,0.04685269518508508
1.7555110220440882,2.739772643392976e-07,0.04587573511097829
1.7615230460921842,2.4293761358378035e-07,0.04491589931451886
1.7675350701402806,2.1541453093503603e-07,0.043972966826937694
1.7735470941883766,1.9100961485743712e-07,0.04304671768336313
1.779559118236473,1.6936959959954126e-07,0.042136932964676896
1.785571142284569,1.501812420619304e-07,0.04124339483811628
1.7915831663326653,1.331667871467592e-07,0.04036588659663058
1.7975951903807614,1.1807994736261049e-07,0.03950419269700264
1.8036072144288577,1.0470233800937081e-07,0.03865809879674366
1.8096192384769538,9.284031542957672e-08,0.037827391789773235
1.8156312625250501,8.232217469446677e-08,0.03701185984089371
1.8216432865731462,7.299566359257452e-08,0.036211292419071214
1.8276553106212425,6.472577922559362e-08,0.035425480329533486
1.8336673346693386,5.7392813238690344e-08,0.034654215744697583
1.839679358717435,5.08906195950222e-08,0.03389729223393798
1.845691382765531,4.5125077805020964e-08,0.03315450479220912
1.8517034068136273,4.001273046069125e-08,0.032425649867533365
1.8577154308617234,3.5479575368465835e-08,0.031710525387368974
1.8637274549098197,3.145999418398255e-08,0.031008930783869924
1.8697394789579158,2.7895802671793868e-08,0.030320667018052208
1.875751503006012,2.4735408434665893e-08,0.029645536602879562
1.8817635270541082,2.193306417756884e-08,0.028983343625283126
1.8877755511022043,1.9448205459640155e-08,0.028333893767129102
1.8937875751503006,1.724486333069091e-08,0.02769699432514859
1.8997995991983967,1.5291144080694315e-08,0.02707245422984485
1.905811623246493,1.3558767220472116e-08,0.02646008406339199
1.911823647294589,1.2022656197974884e-08,0.0258596960765409
1.9178356713426854,1.0660575521884918e-08,0.02527110420454679
1.9238476953907815,9.45280879693777e-09,0.024694124082134332
1.9298597194388778,8.381873396603753e-09,0.024128573057515274
1.9358717434869739,7.43226727672612e-09,0.023574270205474465
1.9418837675350702,6.5902447659803255e-09,0.023031036339539634
1.9478957915831663,5.843617280840274e-09,0.022498694023251074
1.9539078156312626,5.1815774107393535e-09,0.02197706758054657
1.9599198396793587,4.594541877022948e-09,0.021465983105278107
1.965931863727455,4.0740132546701524e-09,0.020965268469875665
1.971943887775551,3.612456793048682e-09,0.020474753333174948
1.9779559118236474,3.203191336502255e-09,0.019994269147424252
1.9839679358717435,2.8402927349470507e-09,0.01952364916448752
1.9899799599198396,2.5185079681204e-09,0.0190627284412589
1.9959919839679359,2.233179095303287e-09,0.018611343844305597
2.002004008016032,1.9801759202936265e-09,0.018169334053754954
2.0080160320641283,1.7558362058961414e-09,0.01773653956644192
2.0140280561122244,1.5569125497504168e-09,0.017312802698332987
2.0200400801603204,1.3805255329190663e-09,0.01689796758624305
2.026052104208417,1.2241219199906826e-09,0.016491880188860983
2.032064128256513,1.0854376886529661e-09,0.016094388287100234
2.038076152304609,9.624653891356656e-10,0.01570534148379013
2.0440881763527052,8.534249453449102e-10,0.01532459120272433
2.0501002004008018,7.56738008711235e-10,0.014951990687081933
2.056112224448898,6.710050320840282e-10,0.014587394997237404
2.062124248496994,5.949850081612482e-10,0.014230661007974633
2.06813627254509,5.275774838763498e-10,0.013881647405121307
2.0741482965931866,4.678067397201192e-10,0.013540214681618883
2.0801603206412826,4.148075788858995e-10,0.013206225133043764
2.0861723446893787,3.67812837260512e-10,0.012879542852594765
2.092184368737475,3.2614228119396485e-10,0.012560033725562665
2.098196392785571,2.891927265144927e-10,0.012247565423296594
2.1042084168336674,2.56429267766626e-10,0.011942007396682285
2.1102204408817635,2.2737767318344135e-10,0.011643230869147434
2.1162324649298596,2.0161739028147695e-10,0.01135110882920841
2.1222444889779557,1.787756061675269e-10,0.011065516022573468
2.1282565130260522,1.585216409123434e-10,0.010786328943816582
2.1342685370741483,1.4056228461391427e-10,0.010513425827636473
2.1402805611222444,1.246375785499519e-10,0.010246686639714713
2.1462925851703405,1.1051704041959394e-10,0.009985993067187315
2.152304609218437,9.799622265201293e-11,0.009731228508743354
2.158316633266533,8.689399235999456e-11,0.009482278064364566
2.164328657314629,7.704953373775895e-11,0.009239028524719105
2.1703406813627253,6.832034965950804e-11,0.00900136836022331
2.176352705410822,6.058015225567014e-11,0.008769187709784172
2.182364729458918,5.37168645114473e-11,0.008542378369235944
2.188376753507014,4.763112146572597e-11,0.00832083377948324
2.19438877755511,4.223488243229044e-11,0.008104449014363756
2.200400801603206,3.744993219873345e-11,0.007893120768242723
2.2064128256513027,3.3207159381487164e-11,0.007686747343351475
2.212424849699399,2.9445002113582363e-11,0.0074852286368822865
2.218436873747495,2.61091149777396e-11,0.007288466127851095
2.224448897795591,2.3151147761037146e-11,0.007096362863740129
2.2304609218436875,2.0528245854547806e-11,0.006908823446931739
2.2364729458917836,1.8202550652975798e-11,0.006725754020944767
2.2424849699398797,1.6140366887384847e-11,0.006547062256484473
2.2484969939879758,1.431177404713796e-11,0.006372657337317083
2.2545090180360723,1.2690348824140138e-11,0.006202449945979476
2.2605210420841684,1.125261000132376e-11,0.006036352249334703
2.2665330661322645,9.97779640804275e-12,0.005874277883983308
2.2725450901803605,8.847367319709439e-12,0.005716141941540948
2.278557114228457,7.845002457794561e-12,0.0055618609537918294
2.284569138276553,6.9562689229184905e-12,0.005411352877727929
2.2905811623246493,6.168177105639566e-12,0.005264537080483238
2.2965931863727453,5.469347219908469e-12,0.0051213343241724805
2.302605210420842,4.849731747310925e-12,0.004981666750643299
2.308617234468938,4.300282370158936e-12,0.004845457866150835
2.314629258517034,3.8130609937937096e-12,0.0047126325259632335
2.32064128256513,3.3810732131312746e-12,0.004583116918906739
2.3266533066132262,2.9980462680566407e-12,0.004456838551858476
2.3326653306613228,2.6583735322723386e-12,0.004333726234195089
2.338677354709419,2.3572255356013405e-12,0.0042137100622050725
2.344689378757515,2.0901613859268386e-12,0.004096721403472369
2.350701402805611,1.8533508137980867e-12,0.003982692881238907
2.3567134268537075,1.6434076389760192e-12,0.0038715583587531385
2.3627254509018036,1.4572232369788711e-12,0.003763252923611842
2.3687374749498997,1.292133072536558e-12,0.0036577128721018695
2.374749498997996,1.1457501661362958e-12,0.0035548756935487587
2.3807615230460923,1.015909582871141e-12,0.003454680054678535
2.3867735470941884,9.008349658943705e-13,0.0033570657839991527
2.3927855711422845,7.987499583592617e-13,0.003261973856207536
2.3987975951903806,7.082667814793119e-13,0.0031693463766283643
2.404809619238477,6.280531676194792e-13,0.0030791265656902036
2.4108216432865732,5.568878714476414e-13,0.0029912587434446566
2.4168336673346693,4.93771692237517e-13,0.0029056883141338388
2.4228456913827654,4.3787196271720454e-13,0.0028223617508114935
2.4288577154308615,3.882449933118824e-13,0.0027412265800227536
2.434869739478958,3.4428016135548967e-13,0.0026622313665473785
2.440881763527054,3.052558218790451e-13,0.002585325698211268
2.44689378757515,2.7067237451940787e-13,0.002510460170770638
2.4529058116232463,2.4003021891343715e-13,0.0024375863728733913
2.458917835671343,2.1282975469799215e-13,0.0023666568711017332
2.464929859719439,1.887379149643123e-13,0.002297625195100199
2.470941883767535,1.6731061050071682e-13,0.002230445822792832
2.476953907815631,1.4838130785282553e-13,0.002165074165693374
2.4829659318637276,1.315614289604177e-13,0.0021014665543119407
2.4889779559118237,1.1668444036911306e-13,0.0020395802236616483
2.49498997995992,1.0347278632161121e-13,0.0019793732988683923
2.501002004008016,9.170442221207174e-14,0.0019208047808869835
2.5070140280561124,8.132383688903456e-14,0.0018638345323265314
2.5130260521042085,7.210898574665932e-14,0.0018084232633879885
2.5190380761523046,6.394884648202581e-14,0.0017545325179164266
2.5250501002004007,5.673239679221387e-14,0.001702124659570747
2.5310621242484967,5.029310322284322e-14,0.0016511628581131195
2.5370741482965933,4.4575454622453754e-14,0.001601611075820509
2.5430861723446894,3.9523939839585396e-14,0.0015534340540204368
2.5490981963927855,3.508304772277805e-14,0.0015065972997529626
2.5551102204408815,3.1086244817651436e-14,0.001461067072560872
2.561122244488978,2.758904227566565e-14,0.0014168103714098
2.567134268537074,2.4424906642440416e-14,0.0013737949217399834
2.5731462925851702,2.1649349069435822e-14,0.0013319891626511725
2.5791583166332663,1.920685840519178e-14,0.0012913622342221802
2.585170340681363,1.70419234982482e-14,0.0012518839649663575
2.591182364729459,1.5099033197144984e-14,0.0012135248594242495
2.597194388777555,1.3378187501882136e-14,0.0011762560858945069
2.603206412825651,1.1879386412459656e-14,0.0011400494643041084
2.6092184368737477,1.0547118777417452e-14,0.0011048774542187813
2.6152304609218437,9.32587344529543e-15,0.0010707131429944427
2.62124248496994,8.271161567553685e-15,0.0010375302340703575
2.627254509018036,7.327471992732125e-15,0.001005303035404687
2.6332665330661325,6.494804720830747e-15,0.0009740064480529076
2.6392785571142285,5.7731597518495524e-15,0.0009436159548896039
2.6452905811623246,5.10702593432845e-15,0.0009141076094739345
2.6513026052104207,4.551914419727532e-15,0.0008854580250591158
2.657314629258517,3.996802905126613e-15,0.0008576443637460786
2.6633266533066133,3.552713693445879e-15,0.000830644325781434
2.6693386773547094,3.1641356332252355e-15,0.0008044361389998015
2.6753507014028055,2.7755575730045926e-15,0.0007789985484104484
2.6813627254509016,2.4980018157041333e-15,0.0007543108059281715
2.687374749498998,2.220446058403674e-15,0.0007303526602482282
2.693386773547094,1.9428903011032147e-15,0.0007071043468651112
2.6993987975951903,1.7208456952628474e-15,0.0006845465782348227
2.7054108216432864,1.5543122408825719e-15,0.0006626605340803468
2.711422845691383,1.3322676350422043e-15,0.0006414278518398503
2.717434869739479,1.2212453321220208e-15,0.0006208306172571699
2.723446893787575,1.0547118777417452e-15,0.0006008513551140197
2.729458917835671,9.436895748215615e-16,0.000581473020103364
2.7354709418837677,8.326672719013777e-16,0.000562678987843299
2.741482965931864,7.2164496898119405e-16,0.0005444530460307595
2.74749498997996,6.661338175211022e-16,0.0005267793857343128
2.753507014028056,6.106226660610104e-16,0.0005096425928252683
2.759519038076152,4.996003631408266e-16,0.0004930276395462708
2.7655310621242486,4.440892116807348e-16,0.00047691987621651196
2.7715430861723447,3.8857806022064296e-16,0.00046130502307266196
2.7775551102204408,3.330669087605511e-16,0.00044616916224456295
2.783567134268537,3.330669087605511e-16,0.00043149872986472036
2.7895791583166334,2.7755575730045925e-16,0.00041728050831056916
2.7955911823647295,2.220446058403674e-16,0.00040350161857847025
2.8016032064128256,2.220446058403674e-16,0.0003901495127883496
2.8076152304609217,2.220446058403674e-16,0.00037721196681789144
2.813627254509018,1.6653345438027554e-16,0.00036467707306512783
2.8196392785571143,1.6653345438027554e-16,0.0003525332333382821
2.8256513026052104,1.110223029201837e-16,0.00034076915187165803
2.8316633266533064,1.110223029201837e-16,0.00032937382846638614
2.837675350701403,1.110223029201837e-16,0.00031833655175477713
2.843687374749499,1.110223029201837e-16,0.000307646892587047
2.849699398797595,5.551115146009186e-17,0.0002972946975391174
2.8557114228456912,5.551115146009186e-17,0.00028727008254023133
2.8617234468937873,5.551115146009186e-17,0.00027756342661905403
2.867735470941884,5.551115146009186e-17,0.00026816536576695547
2.87374749498998,5.551115146009186e-17,0.00025906678691712886
2.879759519038076,5.551115146009186e-17,0.0002502588220382004
2.885771543086172,5.551115146009186e-17,0.00024173284234097685
2.8917835671342687,5.551115146009186e-17,0.00023348045259695638
2.8977955911823647,5.551115146009186e-17,0.00022549348556722968
2.903807615230461,0.0,0.0002177639965403769
2.909819639278557,0.0,0.00021028425797798203
2.9158316633266534,0.0,0.00020304675426634924
2.9218436873747495,0.0,0.00019604417657303425
2.9278557114228456,0.0,0.00018926941780676701
2.9338677354709417,0.0,0.00018271556767936723
2.9398797595190382,0.0,0.00017637590786823498
2.9458917835671343,0.0,0.00017024390727800502
2.9519038076152304,0.0,0.00016431321739994424
2.9579158316633265,0.0,0.00015857766776768595
2.963927855711423,0.0,0.00015303126150788447
2.969939879759519,0.0,0.00014766817098438198
2.975951903807615,0.0,0.00014248273353447208
2.9819639278557113,0.0,0.00013746944729586675
2.9879759519038074,0.0,0.00013262296712295742
2.993987975951904,0.0,0.00012793810059097782
3.0,0.0,0.00012340980408667956
